survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2013,0.549090591372069,0.019725960921746947,0.5104284184050004,0.5877527643391375,4282
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2014,0.48736533906058277,0.01792889311500903,0.45222535427249694,0.5225053238486685,3954
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2015,0.4948918035760901,0.01885878589174523,0.45792926243611737,0.5318543447160629,3970
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2016,0.46617124513452135,0.01939463556474408,0.4281584579343433,0.5041840323346994,3867
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2017,0.28921970560523425,0.015325307271749328,0.25918265530059575,0.31925675590987274,3515
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2018,0.2626019401744732,0.014882123766985413,0.23343351357771422,0.29177036677123214,3240
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2019,0.26688415667204435,0.01562546996662051,0.23625879829595586,0.29750951504813283,2792
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2020,0.2429214463227864,0.01865350554332199,0.20636124727245705,0.2794816453731157,1993
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2021,0.25233547608230944,0.019138640216953072,0.21482443054401157,0.2898465216206073,2083
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2022,0.26098503635835063,0.02287931543688029,0.21614240211113397,0.30582767060556726,1499
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2023,0.358182245215359,0.027746450707329565,0.3038002011301772,0.41256428930054084,1353
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2003,0.7402685024268066,0.019037852177762275,0.7029549978153952,0.7775820070382181,4223
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2004,0.7529813894295736,0.01898122105467342,0.7157788797798204,0.7901838990793268,4166
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2005,0.759548742795219,0.019624810535205258,0.7210848209427945,0.7980126646476435,4089
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2006,0.7089638653245907,0.020638808129875057,0.6685125447062031,0.7494151859429782,4111
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2007,0.6895013499914158,0.021292762909566755,0.6477683015573147,0.7312343984255169,3662
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2008,0.7303650469394894,0.021524413135999107,0.6881779724045703,0.7725521214744085,3927
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2009,0.7372486001622083,0.02218589265487994,0.6937650495937718,0.7807321507306447,4402
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2010,0.7386334639650347,0.022219971685766542,0.6950831197234325,0.7821838082066369,3850
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2011,0.7473105053259222,0.02325761115421324,0.7017264250972273,0.7928945855546172,4010
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2012,0.6914582065805209,0.022679951702874634,0.6470063180717788,0.7359100950892631,4435
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2013,0.6866398217090242,0.02462528844231526,0.6383751432531758,0.7349045001648725,4019
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2014,0.626009241846439,0.02334489200144842,0.5802540943006229,0.6717643893922551,3560
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2015,0.6365208874045792,0.022025808601087864,0.5933510958160745,0.679690678993084,3641
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2016,0.6020521376131962,0.02151005451329953,0.5598932054616359,0.6442110697647565,3688
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2017,0.39777299253165216,0.019705889588070975,0.3591501586557102,0.4363958264075941,3389
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2018,0.3630671162553183,0.015721125045141733,0.33225427737038987,0.3938799551402467,2952
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2019,0.3961009214563021,0.01989965114376247,0.3570983219096164,0.4351035210029878,2682
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2020,0.3883904684972633,0.026352931075290142,0.3367396727026282,0.4400412642918983,1978
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2021,0.3593320239885023,0.022791949646070488,0.3146606235447537,0.40400342443225085,2060
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2022,0.36207036279775356,0.024654136129702724,0.31374914391358855,0.4103915816819186,1410
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2023,0.41818125860073857,0.027523711530170646,0.3642357752807343,0.47212674192074283,1268
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2003,0.9557764716822331,0.025394141195068564,0.9060048695215738,1.0055480738428924,3237
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2004,0.9679763614662296,0.02422365728483919,0.9204988656141034,1.0154538573183556,3370
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2005,0.9686697354739058,0.02529182154064223,0.9190986761508326,1.018240794796979,3513
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2006,0.9258106178919079,0.024848290790509424,0.8771088628651311,0.9745123729186846,3681
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2007,0.9190479407441098,0.02429393724072615,0.8714326987096102,0.9666631827786094,3337
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2008,0.9335062957241759,0.026000320491623,0.882546603974096,0.9844659874742557,3514
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2009,0.950435967649553,0.02244181042921038,0.9064508274604253,0.9944211078386807,4029
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2010,0.9319581547119117,0.022884234599432833,0.887105879083258,0.9768104303405654,3659
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2011,0.9280769884832318,0.024528891368561567,0.8800012448201557,0.9761527321463079,3905
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2012,0.9265469300773439,0.02795168687057852,0.8717626305038689,0.9813312296508189,4359
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2013,0.8768182669418193,0.029446184057956758,0.8191048067060865,0.9345317271775521,3947
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2014,0.8796626749238795,0.027081177880921195,0.8265845416183513,0.9327408082294077,3710
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2015,0.8934931799727257,0.02294603654615943,0.8485197747543134,0.938466585191138,3862
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2016,0.7930577455028949,0.02801566772356143,0.7381480457618732,0.8479674452439165,3732
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2017,0.6276012391127912,0.022230335984618405,0.5840305812187143,0.6711718970068681,3506
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2018,0.6154343997708571,0.023110930571147156,0.5701378082022031,0.6607309913395112,3197
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2019,0.5856356605053562,0.02501915027415566,0.5365990270442157,0.6346722939664967,2933
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2020,0.5811602752109621,0.024852454462440443,0.5324503595371571,0.6298701908847671,2356
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2021,0.5757856744408903,0.03020220723875029,0.5165904359993249,0.6349809128824558,2415
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2022,0.5435993430729432,0.02998224795057993,0.48483521691425674,0.6023634692316298,1760
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2023,0.5797282684802495,0.03015331956591394,0.5206288481167313,0.6388276888437677,1530
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",60-69,2003,1.110637123031678,0.03226127687996876,1.0474061822516645,1.1738680638116916,2111
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",60-69,2004,1.1222779045560172,0.0312906893139328,1.0609492804492766,1.1836065286627577,2105
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",60-69,2005,1.1578378690944342,0.0315167067789777,1.0960662588963286,1.2196094792925398,2155
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",60-69,2006,1.1607651608456524,0.03369327464604928,1.0947275560181793,1.2268027656731255,2315
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",60-69,2007,1.1393479085756402,0.03003898773696536,1.0804725744791477,1.1982232426721326,2228
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",60-69,2008,1.1634373094793837,0.03174280001511185,1.101222564681307,1.2256520542774605,2296
